City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Camacha,PT,33.0833,-16.3333,67.42,83,75,11.5,broken clouds
347,Vestmannaeyjar,IS,63.4427,-20.2734,53.58,96,100,18.84,overcast clouds
348,Pimentel,PE,-6.8367,-79.9342,62.17,86,96,12.82,overcast clouds
349,Wewak,PG,-3.5534,143.6268,84.94,65,75,4.92,broken clouds
350,Payakumbuh,ID,-0.2202,100.6308,79.7,65,34,0.65,scattered clouds
351,Grand Bend,CA,43.3168,-81.7498,77.22,91,0,1.07,clear sky
352,Khatanga,RU,71.9667,102.5,66.13,62,8,7.61,clear sky
353,Khor,RU,47.8861,134.9464,78.21,78,65,12.71,broken clouds
354,Fairbanks,US,64.8378,-147.7164,55.36,89,100,11.5,overcast clouds
355,Port Lincoln,AU,-34.7333,135.8667,56.16,66,20,15.28,few clouds
356,Aswan,EG,24.0934,32.907,90.7,20,0,9.22,clear sky
357,Mao,ES,39.8885,4.2658,75.76,78,0,2.3,clear sky
358,Tokur,RU,53.1333,132.9,59.85,98,98,3.13,light rain
359,Iranshahr,IR,27.2025,60.6848,88.93,39,4,0.6,clear sky
360,Matanzas,CU,23.0411,-81.5775,72.36,94,40,3.44,scattered clouds
361,Tsalka,GE,41.5946,44.0891,57.85,87,53,2.71,broken clouds
362,Nara,JP,34.6851,135.8049,87.91,54,50,0.56,scattered clouds
363,Sambava,MG,-14.2667,50.1667,63.55,87,61,7.29,broken clouds
364,Rio Gallegos,AR,-51.6226,-69.2181,33.85,86,0,5.75,clear sky
365,Pemangkat,ID,1.1667,108.9667,77.65,84,100,2.57,overcast clouds
366,Port Said,EG,31.2565,32.2841,78.78,89,40,5.75,scattered clouds
367,Yarada,IN,17.65,83.2667,80.92,89,75,2.3,mist
368,Jurilovca,RO,44.7667,28.8667,70.03,66,6,8.3,clear sky
369,Pevek,RU,69.7008,170.3133,35.56,98,100,9.71,light rain
370,Flin Flon,CA,54.7682,-101.865,47.8,88,100,14.99,overcast clouds
371,Galapa,CO,10.8969,-74.886,79.86,83,40,5.75,scattered clouds
372,Kailua,US,21.4022,-157.7394,85.98,70,75,9.22,broken clouds
373,Pergamino,AR,-33.89,-60.5736,48.18,65,6,1.01,clear sky
374,Baoding,CN,38.8511,115.4903,89.91,66,80,4.41,broken clouds
375,Ankang,CN,32.68,109.0172,89.58,63,5,1.54,clear sky
376,Russell,US,32.3502,-85.1999,85.23,89,20,0.0,few clouds
377,Angoche,MZ,-16.2325,39.9086,70.23,84,2,4.85,clear sky
378,Kjollefjord,NO,70.9457,27.3465,50.05,81,20,4.61,few clouds
379,Kautokeino,NO,69.0125,23.0412,43.34,92,53,3.31,broken clouds
380,Guhagar,IN,17.4842,73.1929,76.93,94,100,10.54,overcast clouds
381,Kargasok,RU,59.0556,80.8572,65.95,66,22,8.16,few clouds
382,Cap Malheureux,MU,-19.9842,57.6142,71.26,63,11,16.78,few clouds
383,Guangyuan,CN,32.442,105.823,86.79,70,87,2.3,overcast clouds
384,Uruzgan,AF,32.8333,66.0,76.28,15,0,5.35,clear sky
385,Celano,IT,42.0855,13.5398,69.57,67,87,2.57,overcast clouds
386,Kashary,RU,49.04,41.0056,70.0,44,39,10.2,scattered clouds
387,Tocopilla,CL,-22.092,-70.1979,59.99,69,70,3.76,broken clouds
388,Swan Hill,AU,-35.3378,143.5544,55.67,68,91,14.7,overcast clouds
389,Ghugus,IN,19.9333,79.1333,78.62,88,99,5.93,overcast clouds
390,Loei,TH,17.4167,101.5,69.17,97,100,2.68,overcast clouds
391,Kasongo,CD,-4.45,26.6667,73.27,50,8,2.57,clear sky
392,Tutoia,BR,-2.7619,-42.2744,78.46,82,0,11.81,clear sky
393,Saint-Louis,SN,16.3333,-15.0,83.7,64,95,13.18,overcast clouds
394,Doha,QA,25.2867,51.5333,94.98,68,25,8.05,scattered clouds
395,Simao,CN,22.7886,100.9748,70.66,90,96,1.01,overcast clouds
396,Pisco,PE,-13.7,-76.2167,60.85,88,40,10.36,scattered clouds
397,Taoudenni,ML,22.6783,-3.9836,98.53,17,14,10.98,few clouds
398,Fomboni,KM,-12.28,43.7425,74.66,72,3,6.06,light rain
399,Maldonado,UY,-34.6667,-54.9167,40.39,89,5,0.65,clear sky
400,Three Hills,CA,51.7001,-113.2686,62.67,55,27,10.36,scattered clouds
401,Marsa Matruh,EG,31.3525,27.2453,75.4,78,20,6.91,few clouds
402,Salalah,OM,17.0151,54.0924,78.89,94,75,5.75,broken clouds
403,Hofn,IS,64.2539,-15.2082,52.3,79,94,4.34,overcast clouds
404,Rio Tercero,AR,-32.173,-64.1141,44.46,65,6,6.96,clear sky
405,Omsukchan,RU,62.5333,155.8,63.57,75,99,9.71,overcast clouds
406,Kimbe,PG,-5.5502,150.1429,87.24,58,100,3.67,overcast clouds
407,Dutlwe,BW,-23.9833,23.9,54.23,28,18,7.14,few clouds
408,Carpinteria,US,34.3989,-119.5185,86.7,55,77,6.67,broken clouds
409,Atocha,BO,-20.9333,-66.2333,40.68,41,21,16.28,few clouds
410,Matamba,TZ,-8.9833,33.9667,45.0,70,8,5.06,clear sky
411,Cabo San Lucas,MX,22.8909,-109.9124,91.71,43,20,9.22,few clouds
412,Comodoro Rivadavia,AR,-45.8667,-67.5,42.66,70,75,13.8,broken clouds
413,Meulaboh,ID,4.1363,96.1285,77.63,81,99,3.09,overcast clouds
414,San Quintin,MX,30.4833,-115.95,72.45,82,0,15.97,clear sky
415,Chihuahua,MX,28.5,-106.0,90.43,30,26,11.79,scattered clouds
416,Deqing,CN,30.5448,119.9599,93.36,59,100,1.66,overcast clouds
417,Sabang,ID,5.8933,95.3214,82.47,72,100,17.58,overcast clouds
418,Monteagudo,BO,-19.8167,-63.9833,57.65,68,95,2.17,overcast clouds
419,Hovd,MN,48.0056,91.6419,62.1,56,21,4.07,few clouds
420,Gigmoto,PH,13.7796,124.39,82.81,76,100,10.63,moderate rain
421,Klaksvik,FO,62.2266,-6.589,52.72,84,72,8.9,broken clouds
422,Nuuk,GL,64.1835,-51.7216,43.41,100,75,12.66,broken clouds
423,Nampula,MZ,-15.1165,39.2666,60.93,99,35,2.55,scattered clouds
424,Rincon,US,32.296,-81.2354,82.36,84,75,6.91,broken clouds
425,Bam,IR,29.106,58.357,81.37,17,0,9.93,clear sky
426,Constitucion,CL,-35.3333,-72.4167,53.02,96,100,1.63,overcast clouds
427,Bluefields,NI,12.0137,-83.7635,75.6,94,100,10.87,overcast clouds
428,Adrar,MR,20.5022,-10.0711,93.88,31,53,16.73,broken clouds
429,Saint-Francois,FR,46.4154,3.9054,71.04,56,0,5.75,clear sky
430,Sergeyevka,KZ,53.88,67.4158,64.58,71,2,5.28,clear sky
431,Gizo,SB,-8.103,156.8419,83.8,70,100,7.65,overcast clouds
432,Lasa,IT,46.6166,10.7002,65.28,87,63,3.89,light rain
433,Yelizovo,RU,53.1873,158.3805,69.94,68,20,11.18,few clouds
434,Kerema,PG,-7.9631,145.7785,84.4,73,77,6.85,broken clouds
435,Murray Bridge,AU,-35.1167,139.2667,56.12,56,31,17.74,scattered clouds
436,Beyneu,KZ,45.3167,55.2,79.3,35,11,8.01,few clouds
437,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,73.08,86,46,5.1,scattered clouds
438,Bucerias,MX,20.75,-105.3333,82.38,78,100,2.3,overcast clouds
439,Baykit,RU,61.67,96.37,53.62,73,100,4.61,overcast clouds
440,Sobolevo,RU,54.4299,31.8996,62.33,89,2,6.46,clear sky
441,Parkersburg,US,39.2667,-81.5615,74.53,98,0,4.61,clear sky
442,Aguimes,ES,27.9054,-15.4461,70.66,73,40,26.46,scattered clouds
443,Dubai,AE,25.2582,55.3047,93.13,55,7,6.91,clear sky
444,Severo-Kurilsk,RU,50.6789,156.125,58.24,82,97,2.53,overcast clouds
445,Keti Bandar,PK,24.1447,67.4497,81.9,85,100,11.14,overcast clouds
446,Luganville,VU,-15.5333,167.1667,82.81,72,51,11.81,broken clouds
447,Wajir,KE,1.7471,40.0573,69.22,67,67,10.94,broken clouds
448,Sayyan,YE,15.1718,44.3244,59.99,74,100,4.45,overcast clouds
449,Ramhormoz,IR,31.28,49.6035,95.43,46,0,3.53,clear sky
450,Mareeba,AU,-17.0,145.4333,78.48,38,57,2.98,broken clouds
451,Portland,US,45.5234,-122.6762,83.62,38,0,13.8,clear sky
452,Qaqortoq,GL,60.7167,-46.0333,45.63,96,100,3.04,overcast clouds
453,Kununurra,AU,-15.7667,128.7333,82.38,24,99,13.8,overcast clouds
454,Barauli,IN,26.4,84.5833,88.57,67,100,7.34,overcast clouds
455,Hami,CN,42.8,93.45,89.51,22,1,9.55,clear sky
456,Changqing,CN,36.5575,116.7272,91.85,64,7,10.8,clear sky
457,Aripuana,BR,-9.1667,-60.6333,78.89,50,75,1.7,broken clouds
458,Cairns,AU,-16.9167,145.7667,83.1,61,30,6.91,scattered clouds
459,Skjervoy,NO,70.0311,20.9714,44.6,74,8,11.23,clear sky
460,Bud,US,39.447,-86.1758,78.78,91,36,5.48,scattered clouds
461,Vila,PT,42.0304,-8.1588,58.08,83,90,4.85,overcast clouds
462,Fort Abbas,PK,29.1925,72.8536,87.57,67,100,4.05,overcast clouds
463,Vila Franca Do Campo,PT,37.7167,-25.4333,72.01,91,100,6.17,light rain
464,Bilma,NE,18.6853,12.9164,90.21,33,82,12.75,broken clouds
465,Harbour Breton,CA,47.4833,-55.7983,64.38,98,100,7.0,overcast clouds
466,Phan Thiet,VN,10.9333,108.1,84.31,66,100,12.46,overcast clouds
467,Tessalit,ML,20.1986,1.0114,88.99,37,31,6.89,scattered clouds
468,Shagonar,RU,51.5333,92.8,58.33,56,0,1.34,clear sky
469,Matagami,CA,49.7502,-77.6328,66.31,59,0,6.91,clear sky
470,Pitimbu,BR,-7.4706,-34.8086,72.19,82,9,9.69,clear sky
471,Ferrol,ES,43.4832,-8.2369,66.24,81,68,17.45,broken clouds
472,Cortez,US,37.3489,-108.5859,84.96,26,0,10.36,clear sky
473,Biak,ID,-0.9131,122.8766,76.19,81,100,0.85,overcast clouds
474,Elat,IL,29.5581,34.9482,87.21,45,16,8.25,few clouds
475,Starkville,US,33.4504,-88.8184,87.46,73,23,5.44,few clouds
476,Plettenberg Bay,ZA,-34.0527,23.3716,54.88,74,17,5.82,few clouds
477,San Carlos De Bariloche,AR,-41.1456,-71.3082,33.55,86,75,6.91,light snow
478,Oriximina,BR,-1.7656,-55.8661,77.97,74,32,3.11,scattered clouds
479,Asmara,ER,15.3333,38.9333,58.87,82,100,5.17,overcast clouds
480,Vryburg,ZA,-26.9566,24.7284,51.84,37,99,5.68,overcast clouds
481,Birjand,IR,32.8663,59.2211,66.67,27,0,6.91,clear sky
482,Auki,SB,-8.7676,160.7034,89.33,57,57,6.58,broken clouds
483,Keith,GB,57.5363,-2.9481,53.58,77,85,8.48,overcast clouds
484,Bay Roberts,CA,47.5999,-53.2648,68.32,92,15,5.01,few clouds
485,Killybegs,IE,54.6333,-8.45,54.88,86,87,11.34,overcast clouds
486,Umm Kaddadah,SD,13.6017,26.6876,82.65,59,100,10.56,overcast clouds
487,Kahului,US,20.8947,-156.47,91.42,43,20,13.8,few clouds
488,Sakakah,SA,29.9697,40.2064,90.97,26,20,9.86,few clouds
489,Mahajanga,MG,-15.7167,46.3167,64.42,82,20,2.3,few clouds
490,Alyangula,AU,-13.8483,136.4192,81.82,65,68,8.46,broken clouds
491,Aykhal,RU,66.0,111.5,50.2,84,100,27.36,light rain
492,Svetlaya,RU,46.5389,138.3297,67.14,99,100,12.17,overcast clouds
493,San Jeronimo,PE,-11.9472,-75.2829,47.97,84,100,4.85,overcast clouds
494,Nantucket,US,41.2835,-70.0995,79.0,93,0,10.36,clear sky
495,Amga,RU,60.8953,131.9608,73.18,55,100,12.41,overcast clouds
496,Fort Nelson,CA,58.8053,-122.7002,76.59,41,20,4.61,few clouds
497,Ugoofaaru,MV,5.6667,73.0,80.65,79,91,17.34,moderate rain
498,Kuala Terengganu,MY,5.3302,103.1408,78.75,83,20,7.0,few clouds
499,Krasnoselkup,RU,65.7,82.4667,61.81,63,56,6.22,broken clouds
500,Manono,CD,-7.3,27.4167,70.45,38,9,4.38,clear sky
501,Khandbari,NP,27.3747,87.2039,74.95,88,100,0.74,overcast clouds
502,Amapa,BR,1.0,-52.0,70.52,99,11,2.08,few clouds
503,Rumoi,JP,43.9344,141.6428,70.57,69,100,5.86,overcast clouds
504,Kanniyakumari,IN,8.0833,77.5667,77.76,82,100,18.07,overcast clouds
505,Vostok,RU,46.4856,135.8833,68.81,87,100,4.29,overcast clouds
506,Bansdih,IN,25.8833,84.2167,89.71,61,100,5.59,heavy intensity rain
507,Los Llanos De Aridane,ES,28.6585,-17.9182,65.95,94,100,16.11,mist
508,Sao Borja,BR,-28.6606,-56.0044,46.94,83,0,7.36,clear sky
509,Winslow,US,35.0242,-110.6974,91.58,22,20,8.05,few clouds
510,Bengkulu,ID,-3.8004,102.2655,80.47,69,10,2.17,clear sky
511,Nikolayevsk-Na-Amure,RU,53.1406,140.73,74.35,60,100,12.39,overcast clouds
512,Marsaxlokk,MT,35.8419,14.5431,81.09,88,0,4.61,clear sky
513,Kamaishi,JP,39.2667,141.8833,74.77,63,100,5.84,overcast clouds
514,Nkawkaw,GH,6.5512,-0.7662,65.71,96,87,2.82,overcast clouds
515,Dekar,BW,-21.5333,21.9333,57.13,25,0,7.23,clear sky
516,Saint-Joseph,RE,-21.3667,55.6167,64.2,72,12,5.88,few clouds
517,Nagarote,NI,12.2659,-86.5647,82.08,68,100,13.42,overcast clouds
518,Londoko,RU,49.0333,131.9833,76.33,65,100,6.42,overcast clouds
519,Santa Cruz,BO,-17.8,-63.1667,67.46,68,75,0.0,broken clouds
520,Uvalde,US,29.3669,-99.767,95.99,21,0,13.8,clear sky
521,Sioux Lookout,CA,50.1001,-91.917,71.67,73,75,13.8,broken clouds
522,Sherwood,US,34.8151,-92.2243,87.6,71,20,9.22,few clouds
523,Mandalgovi,MN,45.7625,106.2708,70.14,56,18,12.5,few clouds
524,Newtownards,GB,54.5924,-5.6909,53.55,82,72,8.05,broken clouds
525,Rawson,AR,-43.3002,-65.1023,40.17,79,14,13.51,few clouds
526,Nata,PA,8.3333,-80.5167,75.29,94,100,3.2,overcast clouds
527,Clyde River,CA,70.4692,-68.5914,46.63,76,0,4.61,clear sky
528,Sao Gabriel,BR,-30.3364,-54.32,45.36,86,9,7.34,clear sky
529,Cravo Norte,CO,6.3017,-70.2041,76.15,90,93,5.39,light rain
530,Kargopol,RU,61.5071,38.9456,59.95,81,0,5.21,clear sky
531,Maragogi,BR,-9.0122,-35.2225,72.32,88,58,4.52,broken clouds
532,Shitanjing,CN,39.2342,106.3439,84.87,48,74,3.6,broken clouds
533,Oksfjord,NO,70.2396,22.3479,48.38,77,2,6.93,clear sky
534,Komsomolskiy,UZ,40.4272,71.7189,80.47,29,0,4.07,clear sky
535,Svetlogorsk,BY,52.6333,29.7333,62.28,93,0,5.21,clear sky
536,Gravdal,NO,68.1214,13.5031,51.71,90,100,28.23,light rain
537,Dubti,ET,11.7361,41.0853,78.82,68,80,10.69,light rain
538,Kotaparh,IN,19.15,82.35,75.29,88,97,6.46,overcast clouds
539,Great Bend,US,38.3645,-98.7648,96.93,38,0,12.66,clear sky
540,Ubaitaba,BR,-14.3125,-39.3233,63.64,98,3,0.94,clear sky
541,Phonhong,LA,18.5007,102.4166,75.42,97,100,0.69,light rain
542,Atar,MR,20.5169,-13.0499,91.38,34,0,6.93,clear sky
543,Jaque,PA,7.5175,-78.1703,77.86,89,98,6.35,light rain
544,Karlshamn,SE,56.1706,14.8619,54.09,77,6,12.5,clear sky
545,Johvi,EE,59.3592,27.4211,66.54,86,71,9.93,broken clouds
546,Ostrovnoy,RU,68.0531,39.5131,61.32,86,100,16.08,overcast clouds
547,Springe,DE,52.2085,9.5542,55.47,88,0,3.76,clear sky
548,Sendhwa,IN,21.6833,75.1,76.55,91,99,5.91,overcast clouds
549,Batemans Bay,AU,-35.7167,150.1833,59.09,41,22,11.27,few clouds
550,Paidha,UG,2.4167,30.9855,60.8,81,98,3.91,overcast clouds
551,Ust-Tsilma,RU,65.441,52.1498,62.74,90,86,3.2,overcast clouds
552,Dongen,NL,51.6267,4.9389,55.18,71,2,2.75,clear sky
553,Thomasville,US,35.8826,-80.082,80.74,83,99,4.88,overcast clouds
554,Alice Springs,AU,-23.7,133.8833,60.35,31,0,13.8,clear sky
555,Dali,CN,25.7,100.1833,67.19,86,98,1.48,overcast clouds
556,Owase,JP,34.0667,136.2,82.49,83,83,4.68,broken clouds
557,Kasongo-Lunda,CD,-6.4667,16.8167,68.74,46,6,1.41,clear sky
558,Warmbad,NA,-28.45,18.7333,59.61,36,100,12.01,overcast clouds
559,Chirongui,YT,-12.9319,45.1483,69.73,69,0,10.83,light rain
560,Kolokani,ML,13.5728,-8.0339,76.39,72,100,6.04,overcast clouds
561,Hamada,JP,34.8833,132.0833,84.92,74,36,10.58,scattered clouds
562,Alta Floresta,BR,-9.8756,-56.0861,75.0,44,6,4.21,clear sky
563,Olonets,RU,60.9847,32.9698,63.46,81,11,5.97,few clouds
564,Meadow Lake,US,34.8014,-106.5436,81.61,46,100,7.63,overcast clouds
565,Torbay,CA,47.6666,-52.7314,67.57,88,75,16.11,broken clouds
566,Kuusamo,FI,65.9667,29.1833,62.64,94,0,11.5,clear sky
567,Paamiut,GL,61.994,-49.6678,44.24,97,100,5.46,light rain
568,Mayo,US,38.8876,-76.5119,76.14,92,75,9.22,heavy intensity rain
569,Vejalpur,IN,22.6833,73.5667,79.0,90,85,6.67,moderate rain
570,Sistranda,NO,63.7256,8.834,51.76,85,100,22.5,light rain
571,Khonsa,IN,27.0167,95.5667,77.86,74,48,0.25,scattered clouds
572,Kloulklubed,PW,7.0419,134.2556,82.9,74,99,11.14,overcast clouds
573,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,74.97,83,16,3.38,few clouds
574,Edmundston,CA,47.3737,-68.3251,65.53,74,0,3.44,clear sky
575,Murgab,TM,37.4966,61.9714,75.07,50,0,6.91,clear sky
576,Xinqing,CN,48.2333,129.5,80.08,44,9,11.07,clear sky
577,Jaciara,BR,-15.9653,-54.9683,75.11,32,39,2.3,scattered clouds
578,Mnogovershinnyy,RU,53.9353,139.9242,66.33,77,83,7.58,broken clouds
579,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,68.59,68,20,11.18,few clouds
580,Rundu,NA,-17.9333,19.7667,57.29,40,0,3.2,clear sky
581,Kandy,LK,7.2955,80.6356,70.66,87,100,4.5,overcast clouds
582,Telenesti,MD,47.4997,28.3656,65.53,83,0,2.75,clear sky
583,Sabha,LY,27.0377,14.4283,87.03,20,0,6.78,clear sky
584,Brive-La-Gaillarde,FR,45.25,1.5,68.27,90,1,3.78,clear sky
585,Allapalli,IN,19.4167,80.0667,76.06,97,100,2.37,overcast clouds
586,Altay,CN,47.8667,88.1167,72.34,29,18,3.62,few clouds
587,Nhulunbuy,AU,-12.2333,136.7667,84.81,58,99,14.97,overcast clouds
588,Melo,UY,-32.3667,-54.1833,45.23,86,0,2.26,clear sky
589,Atikokan,CA,48.7555,-91.6216,68.36,95,93,4.18,overcast clouds
590,Shaunavon,CA,49.6501,-108.4181,57.29,51,15,15.79,few clouds
591,Muros,ES,42.7762,-9.0603,69.1,74,81,11.97,broken clouds
592,Kamenka,RU,51.3223,42.7678,64.89,59,3,7.74,clear sky
593,Sunrise Manor,US,36.2111,-115.0731,96.89,31,40,20.71,scattered clouds
594,Sao Felix Do Xingu,BR,-6.6447,-51.995,79.07,58,90,1.99,overcast clouds
595,Northam,GB,51.0333,-4.2167,57.61,78,100,6.31,overcast clouds
596,Kashirskoye,RU,51.4194,39.6125,69.17,56,94,7.67,overcast clouds
597,Abu Dhabi,AE,24.4667,54.3667,91.42,79,3,0.0,clear sky
598,Galle,LK,6.0367,80.217,78.28,85,100,12.28,overcast clouds
599,Muroran,JP,42.3172,140.9881,67.73,86,100,15.35,overcast clouds
600,Mae Sot,TH,16.7167,98.5667,75.15,100,75,2.3,broken clouds
601,Najran,SA,17.4924,44.1277,77.65,61,98,4.59,overcast clouds
602,Ilovlya,RU,49.3033,43.9796,69.15,42,33,8.57,scattered clouds
603,Kutum,SD,14.2,24.6667,77.36,62,97,4.97,overcast clouds
604,Ismailia,EG,30.6043,32.2723,75.24,83,0,7.61,clear sky
605,Ikalamavony,MG,-21.15,46.5833,57.04,63,1,2.66,clear sky
606,Cherskiy,RU,68.75,161.3,57.29,44,100,10.85,overcast clouds
607,Teruel,ES,40.6667,-0.6667,64.2,62,0,2.57,clear sky
608,Praia,CV,14.9215,-23.5087,79.34,78,75,10.36,broken clouds
609,Umtata,ZA,-31.5889,28.7844,54.97,83,58,1.16,broken clouds
610,Wajima,JP,37.4,136.9,86.68,79,75,6.91,broken clouds
611,Akbarpur,IN,26.4167,82.55,87.28,69,100,7.58,overcast clouds
612,Fethiye,TR,36.6217,29.1164,76.87,72,0,1.95,clear sky
613,Pishin,PK,30.5803,66.9961,78.87,50,0,1.43,clear sky
614,Djambala,CG,-2.5447,14.7533,68.58,73,13,4.5,few clouds
615,Belawan,ID,3.7755,98.6832,77.29,77,91,5.35,overcast clouds
616,Whitianga,NZ,-36.8333,175.7,60.69,55,100,6.06,overcast clouds
617,Betul,IN,21.9153,77.8961,76.55,85,100,4.23,light rain
618,Volga,RU,57.9516,38.3879,68.36,63,99,4.79,overcast clouds
619,Bandarbeyla,SO,9.4942,50.8122,76.98,69,82,27.02,broken clouds
620,Doka,SD,13.5167,35.7667,69.06,98,100,12.8,moderate rain
621,Dalbandin,PK,28.8947,64.4101,86.65,29,2,4.43,clear sky
622,Darovskoy,RU,58.77,47.9564,63.1,79,18,1.14,few clouds
623,Walvis Bay,NA,-22.9575,14.5053,53.1,100,7,6.91,clear sky
624,Garowe,SO,8.4054,48.4845,72.07,65,3,25.97,clear sky
625,Olafsvik,IS,64.8945,-23.7142,52.09,93,100,14.83,overcast clouds
626,Bowen,AU,-20.0167,148.2333,75.45,75,71,7.87,broken clouds
627,Tomigusuku,JP,26.185,127.675,87.93,81,75,5.75,broken clouds
628,Jumla,NP,29.2747,82.1838,63.91,93,100,1.32,overcast clouds
629,Deputatskiy,RU,69.3,139.9,53.24,62,100,5.75,overcast clouds
630,Ahvaz,IR,31.3203,48.6693,91.35,70,0,6.91,haze
631,Moree,AU,-29.4667,149.85,62.96,40,0,12.37,clear sky
632,Abilene,US,32.4487,-99.7331,100.62,20,0,16.11,clear sky
633,Santa Ines,BR,-3.6667,-45.38,73.67,85,10,4.03,clear sky
634,Lubango,AO,-14.9172,13.4925,59.49,42,0,4.88,clear sky
635,El Alto,PE,-4.2714,-81.2147,62.47,82,100,15.82,overcast clouds
636,San Patricio,US,28.017,-97.5169,86.72,66,100,13.02,overcast clouds
637,Sarangani,PH,5.4033,125.4636,83.34,70,45,9.08,scattered clouds
638,Kralendijk,BQ,12.15,-68.2667,82.38,83,75,14.97,broken clouds
639,Kolyvan,RU,55.3053,82.7391,63.59,59,68,0.56,broken clouds
640,Conde,BR,-7.2597,-34.9075,71.06,94,20,5.75,few clouds
641,Borodino,RU,55.9106,94.8983,56.25,66,42,6.73,scattered clouds
642,Nichinan,JP,31.6,131.3667,91.08,62,3,2.26,clear sky
643,Skibbereen,IE,51.55,-9.2667,50.11,87,9,4.16,clear sky
644,Zeya,RU,53.75,127.2667,59.5,99,100,4.7,heavy intensity rain
645,Babstovo,RU,48.1167,132.4833,78.73,68,59,9.26,broken clouds
646,Lac Du Bonnet,CA,50.2536,-96.0612,68.83,61,100,7.14,overcast clouds
647,Am Timan,TD,11.0297,20.2827,73.15,94,100,7.18,overcast clouds
648,Anamur,TR,36.0751,32.8369,79.61,68,0,6.67,clear sky
649,Tuatapere,NZ,-46.1333,167.6833,56.84,64,11,6.08,few clouds
650,Halifax,CA,44.6453,-63.5724,75.09,96,100,1.14,overcast clouds
651,Loa Janan,ID,-0.583,117.095,80.53,81,95,5.46,overcast clouds
652,Moroto,UG,2.5345,34.6666,66.42,67,74,3.69,broken clouds
653,Kiama,AU,-34.6833,150.8667,64.58,55,6,8.99,clear sky
654,Oskemen,KZ,49.9565,82.6119,57.16,71,12,2.24,few clouds
655,Sisimiut,GL,66.9395,-53.6735,42.53,92,99,15.59,overcast clouds
656,Prince George,CA,53.9166,-122.753,67.44,55,0,4.61,clear sky
657,Okato,NZ,-39.2,173.8833,61.52,78,100,18.99,moderate rain
658,Peniche,PT,39.3558,-9.3811,66.11,93,31,5.93,scattered clouds
659,Alcudia,ES,39.8532,3.1214,80.38,64,6,0.81,clear sky
660,Bonavista,CA,48.6499,-53.1147,65.46,90,50,14.63,scattered clouds
661,Boguchany,RU,58.3814,97.4531,56.05,69,89,4.85,overcast clouds
662,Charyshskoye,RU,51.3978,83.5598,60.98,60,0,4.68,clear sky
663,Yermish,RU,54.7678,42.2711,64.33,76,20,4.74,few clouds
664,Sanghar,PK,26.0466,68.9481,83.75,75,100,9.75,overcast clouds
665,Emerald,AU,-23.5333,148.1667,62.74,100,100,5.75,light rain
666,Baikunthpur,IN,23.25,82.55,81.21,73,100,2.3,overcast clouds
667,Acari,PE,-15.4311,-74.6158,65.35,68,62,2.77,broken clouds
668,Antofagasta,CL,-23.65,-70.4,56.48,84,36,1.74,scattered clouds
669,Bato,PH,13.3528,123.3677,78.96,90,100,5.93,light rain
670,Baoqing,CN,46.3317,132.2111,84.13,52,77,12.17,broken clouds
671,Musoma,TZ,-1.5,33.8,69.28,70,33,5.59,scattered clouds
672,Pauini,BR,-7.7136,-66.9764,71.91,98,100,1.41,overcast clouds
673,Vila Velha,BR,-20.3297,-40.2925,75.15,86,0,12.66,clear sky
674,Panubigan,PH,7.4281,123.3466,78.98,83,99,4.07,moderate rain
675,Talcahuano,CL,-36.7167,-73.1167,51.48,100,100,5.75,light intensity drizzle
676,Lander,US,42.833,-108.7307,70.61,73,100,5.75,overcast clouds
677,Byron Bay,AU,-28.65,153.6167,68.94,56,92,7.2,overcast clouds
678,Mazamari,PE,-11.3258,-74.5308,68.23,98,80,2.06,broken clouds
679,Nelson Bay,AU,-32.7167,152.15,67.1,52,0,8.99,clear sky
680,Cartagena,CO,10.3997,-75.5144,80.22,89,75,9.22,light intensity drizzle
681,Presque Isle,US,46.6811,-68.0159,64.83,70,0,0.0,clear sky
682,Soe,ID,-9.8607,124.284,76.77,56,93,4.18,overcast clouds
683,Yacuiba,BO,-22.038,-63.6797,56.57,67,50,3.4,scattered clouds
684,Ust-Ilimsk,RU,58.0006,102.6619,50.79,96,100,7.05,overcast clouds
685,Grand Island,US,40.925,-98.342,87.75,70,0,9.22,clear sky
686,Rodrigues Alves,BR,-7.738,-72.6509,70.14,97,88,0.74,overcast clouds
687,Bose,IT,45.4612,8.0137,74.79,61,8,4.68,clear sky
688,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,75.74,38,100,4.81,overcast clouds
689,Maceio,BR,-9.6658,-35.7353,72.84,88,40,3.44,scattered clouds
690,Dolores,AR,-36.3132,-57.6792,44.31,69,10,3.49,clear sky
691,Madhupur,IN,24.25,86.65,84.85,72,100,3.2,overcast clouds
